any updates on flight from Philly to LA? Been sitting at gate for close to hours,positive
: ...But I dont take either party seriously. GOP and Dems are on the same racist team,negative
Lovely.,positive
Happy Friday,positive
i was just severely upset by the rude cs rep. I get shes prob stressed but I am too! An aw let me help cld mk it btr,positive
: Dr. Carson talking about race is like trump talking about money.,negative
the crew of has been great to us today. Traveling from Ft. Lauderdale to Louisville with kids and under. Thanks!,positive
pretty lame response to a two paged single spaced letter,positive
: Why doesnt Chris Wallace ask the other politicans about their finances and where their money comes from?,negative
owning traitor Chris Chistie,negative
Cancelled Flightled all flights Fort Lauderdale to Philly. USAir flights got to Philly with no problem. WTF is wrong with SW,positive
OOH! Good one! Speaking of - Just know that Loving,positive
Kill people and break things that quote is terrifying.,negative
flight is already over. I think the airline should just have the flight attendants actually emphasize that VAPE is still smoking,positive
To me the real winner of last night was .,positive
when do we get our baggages? LA to RDU,positive
i need translator,negative
I.Ms voice lord help,negative
Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope shes not there next time,positive
I have loved you since we were eighteen,positive
Flight to Nashville was Cancelled Flightled. How do we another flight? Ive been trying to call &amp; cannot get a human,positive
Stats for the week have arrived. new follower and NO unfollowers via .,positive
just Cancelled Flighted my flight and told me to call to rebook. Been on hold for minutes at am and still waiting,positive
why are you still selling tickets when you havent rebooked people to arrive at their destinations on time?,positive
in my hotel now. Thank you!,positive
: If Trump is against p.c. culture Im suddenly % for it. Not even kidding. What a howling shit-cave of a human.,negative
The best thing about driving long distance is listening to the radio,positive
all right but can you give me an email to write to ?,positive
: Any Conservative Who Thinks Chris Christie Won Last Night You Need To Leave Our Party Immediately.,negative
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
Thanks for offering this service guys!,positive
by the time I finally get to Dallas I could have driven with less frustration and cheaper.,positive
flt crew to is The ! Weather delay but pilots just invited the kids to see the cockpit!,positive
First complaint filed on Feb th over days now and still no response....disappointed but not surprised....,positive
Maybe if you comped those that quietly accepted delays or Cancelled Flightations instead of the irate youd have less issues,positive
flights Cancelled Flightled in one week?! Customer Service is,positive
Hi BAM ! Can you follow my bestfriend ? She loves you a lot See you in Warsaw &lt;3 Love you &lt;3 x32,positive
No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.,positive
Wow! A bus with lots of Umpffffff! Love it!,positive
: We the American people pick the next President of United States not FOX News,negative
I want my money back. Now were sitting on the runway. After a hour delay waiting for the baggage to begin loading.,positive
all good man it isnt your fault that plane is having maintenance issues,positive
. On phone hold for + mins trying to speak to an agent. Cant change reservation online. Sigh.,positive
My flight was Cancelled Flightled. I need to be rebooked and I cant do it online and they arent answering calls. Help!,positive
praying for you all. So sorry this happened : (,negative
: I need to order another green apple martini to process what the hell just happened.,negative
GUYS add me on SNAPCHAT - AmargoLonnard,negative
I keep having the worse dreams with Corey in them,negative
why do you hate your passengers?,positive
No worries. Thanks too for the follow. We hope you have a great day not long till the weekend,positive
got it. All set - Thanks!,positive
its trending.. follow the bobble link.,positive
made it to the Bahamas for work but my luggage didnt. I know happens but is there anyway I can get more help/info?,positive
Have work in hours...,negative
still cant get a real person on the phone to book a flight. Ready to just go with since they care.,positive
you have to write in English,positive
Last nights debate was super disappointing.,negative
just so you know reservations team has a + hr callback time,positive
: Thanks Fox News youre raising s ratings.,positive
should keep you going for a few mins lol,positive
fback?,positive
LMFAO ROFL hahahaha. What I wouldnt give to see s Shit Lord Ron Paul on that stage.,negative
then talk to me. I can help you,positive
: Heres Donald Trump channelling his inner c*nt at the,negative
good night,negative
day to go:1 day left to sponsor us. no matter how small the donation the difference you make will be huge,positive
flight DFW still has all passengers sitting on the plane waiting for luggage to be loaded - still waiting,positive
I paid for my ticket on on the th and it still says pending. Is that normal? I just want the money out of my account.,positive
interesting. Ive never heard of it before. Reading Temporal Void atm. To stem my SF needs,positive
its the story of our life haha look whos talking,negative
school is on monday but i dont wanna meet new people,negative
you know nothing about customer service and Ill make sure everyone knows it,positive
ITS BEEN SO LONG ED LOVE YOU SEE U SOON,negative
right so I missed my connection / had a three hour Kay over / then you lost my bag.,positive
: As of :15 Carson and Rubio are definitely my front-runners,positive
your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.,positive
Sir I wish such detailed data was available in India,positive
im sending Alex like a million pictures,positive
Hi! Would you like an concert? Let me know your city and country and Ill start working on it! Thanks,positive
I have nothing but issues when I fly w/u whats up w/that?!,positive
Leaving for the airport soon dont wanna go home.,negative
Thanks Lesley! Lovely to see you. Have fun in France,positive
Moodlighting is the only way to fly! Best experience EVER! Cool and calming.,positive
such mental strength!,positive
How sad what happened in Louisiana...,negative
Yeah - we thought that was part of the tour we did today but it wasnt.,negative
we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!,positive
pamper day ( Great Cuts Angelo Justin in Quezon City),positive
So we r clear GOP hates women people of color immigrants the LGBTQ community and non-Christians. Am I missing anybody?!?,negative
: We the American people pick the next President of United States not FOX News,negative
i guess im arresting my girlfriend,negative
: The best closing statement was,positive
my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!,positive
: the fact that it WASNT EVEN A DEBATE AT ALL. It was literally pundits saying remember the time you said X? Bish how bout,negative
my Wooftastic TWOOFS hope you have a supa dupa weekend ://,positive
flights Cancelled Flightled today. Now we have been on hold for over an hour!,positive
The Day A Dozen Parents And Children Killed A Baby Shark For A Selfie,negative
That also means imma go back to being more twitter active Cause I know everyone missed me xD,positive
Last exams,positive
my boss is,positive
Ive been waiting for desk for and on hold min and counting...photo of desk agent on phone not flattering.,positive
Donna Thurston Collins we saw him today he was the only dog sitting quietly in the kennel NEEDS OUT...,negative
Why cant everybody else be as skilled at manipulating loopholes to screw over their investors as me? Its not my fault!,negative
fab competition,positive
Like come on what about the separation of church and state you guys are killing me. Screw you Fox News.,negative
I had a dream of you,negative
why are they all busy,negative
Haha - that will indeed be a great day!,positive
Aitor SnS Would you mind checking my Bio and participate in PS4 giveaway? It could be that you are the winner,positive
happy birthday Edgar! I hope you have a good one and keep updating your travel log,positive
weve now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.,positive
Youre parents were Illegal Marco! Can I call you Marco?,negative
see you later,positive
Trump youre avoiding the question,negative
Finally ! I hate it that Switzerland doesnt have a KFC !,negative
Well its absolutely chuckin it down in ampsha,negative
thanks peeps all!,positive
I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,positive
i am so,negative
the green one is ugly the others are awesome tho,negative
im so bored!!! pleas can Arianator talk to me?,negative
Horrible weather to be going to work in,negative
: you HUG? I thought you only punched. Or guess thats just teachers.,negative
: Oh shit guys while these chumps are all in the same place quick build a wall around the . There can be a,negative
whats the delay if the system isnt down?,positive
over weeks since you took our money and left us stranded hours from home. Had to rent a car and you still have not helped us,positive
: Dear how about you stop using the word illegal when talking about immigration. No human being is illegal.,negative
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
customer service is rude and bothered by our calls. Has no idea what is going on and sighed heavily on the phone. Unbelievable,positive
Its from Flawless remix,positive
alright &amp; last winner will be dm me ur email,positive
i just need to put on some clothes n stuff n then i can be right w u to do stuff for u,negative
Hey James thanks for the tweet. Not currently no . Let us know if we can help with anything else. -AL,positive
LOOOL OI Bengalis in general are insecure itll work do it,negative
has the worst customer service line. Ive called them times today and not once was I able to talk to a real human being.,positive
employee yelled at her. employee stood with others whispering and pointing at her from behind counter,positive
justinbieber can u pls follow me on &gtaianerufato&lt; ive been trying for too long ilysm bae! xx (July at :34AM),negative
Sooooooooooo tired,negative
thanks,positive
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
is my favorite apple sauce,positive
I want the armor piece its better than the legendary I have now,negative
Oh no Insurance is for loss/stolen or accidentally damaged devices. Warranty repairs are sent to our repair centre.,negative
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
: Guess The Bush FIX WAS IN He Gets The Most Questions,negative
: Id really like to see how long each candidate was given to speak. It didnt seem Fair &amp; Balanced at all.,negative
More like an Ewok in my case,positive
: Outstanding Mr Trump! &gt;: Winner!Drudge % TIME %FOXSD,positive
Fulton John Sheen Baloney is the unvarnished lie laid on so thick you hate it. Blarney is flattery laid on so thin you love it.,positive
how are those pics of Nash coming out?,positive
deceptive marketing practices promised me if i booked flights i would retain my status now they are not granting. Neverflyunited,positive
I am going to be stuck in Florida for days because wouldnt hold my connecting flight to LGA,positive
hah....and a thousand more lies,positive
wasnt able to get on hold. Your system kept kicking me to the main menu.,positive
Emailed them a week ago and still nothing...,positive
replacing with beer! Bravo! Cheers!,positive
luv SWA myself and my employees use you always!!,positive
oh cool Hope you like it!,positive
i sure will,positive
: We the American people pick the next President of United States not FOX News,negative
lost my luggage from ATL to hdn luggage in denver and said will deliver my luggage to HDN airport claim hdndl11785,positive
: dont give up and know that better days are coming,positive
horrible service wrong plane arrived many confirmed passengers could not get on flight we paid for due to lack of seats flight,positive
: . And the projected losers in the / are ... &amp; Chris Wallace!,negative
how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? ?,positive
four hours Late Flightrs and we are finally flying out...too bad I missed my event,positive
Is it normal to receive no reply from Central Baggage,positive
I havent even watched any it just syncs from plug.dj,negative
Unfortunately had a bad experience flying with you on Saturday. Inpolite crew bad delays.,positive
: This makes me realize we have to raise the standards of who we let our kids listen to.,negative
Cant believe advice to call customer service. I was on hold for hrs this morning and finally gave up.,positive
Join us for See make do! every Wed Thurs &amp; Fri in July &amp; Aug (excl Aug) Free crafts &amp; well do the tidying up,positive
Its a shoe box size of a shop but the gems in there makes the geekiest of geeks cry at their wallets.,positive
problem is . Im from UK so its not $ and . I dont have $25,negative
needs an entire customer service overhaul would never treat its customers with anything less that A1 service,positive
Scott Walker chooses killing mother rather than aborting unborn embryo. This is reason other countries give us that funny look,negative
it would be great to get a callback from the agent that disconnected me trying to put me on hold after waiting to connectfor +min,positive
: Why doesnt Chris Wallace ask the other politicans about their finances and where their money comes from?,negative
: No substantive conversation about income inequality declining wages social security or race and minorities. a,negative
I rang in sick yesterday then told them Id be back in today. Im better this morning anyway and I have a day off on Sunday.,positive
Bye Wellington youve been awesome I hope we meet again.,positive
twitter said but u followed me,negative
I still really miss my purple hair tie,negative
hi! On our shouting out list you are one of the best whats your secret behind this?,positive
...still waiting for a call back....attempt and hour ...cant put a hold on an online tix we are within seven day window.,positive
headed to NYC from CLT. Funny to hear all phones ring at once and then the entire plane groan (has happened twice more).,positive
delayed twice now Cancelled Flighted...sent complaint email yet no response. Need an explanation pls.,positive
back at ya,positive
Nope you can definitely still apply for this year if you want to,positive
Thanks a ton!,positive
Great video you made some really good points Im kinda suprised I havent heard about u before,positive
All my life Starting from Windows .,positive
thanks,positive
This weather has me scrolling through my contacts of people Ive curved on some hey you sigh*,negative
: I need to order another green apple martini to process what the hell just happened.,negative
: Megyn Kelly better be careful with her tone or shell be called the worst thing possible: a feminist.,negative
morning,positive
and a few select others.. will get to you,positive
over days no contact from a human or apology letter. is . Read all about it soon,positive
Just finished Bill and Teds Excellent Adventure now onto Bogus Journey,positive
My luggage has still not been found. Luggage is not scanned until final destination. So no way of knowing where it is!,positive
enjoy,negative
RAGE QUIT!!!,negative
: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush,negative
: The God these men worship is money.,negative
Thank you,positive
Thanks!,positive
Blocking people makes you lose followers,negative
: Ask Trump a legitimate question. Look at Wallaces face when Trump nails it.,positive
: It was unfathomable that would ask Wasserman-Schultz to do a postmortem on the .,negative
: So posed for adult pictures.should we bring that up?,negative
thats incorrect. Four people last flight of the night with our bags.,positive
that all AA is for USAir Elite members. Its one big disappointment in the way we are treated.,positive
: Ask Trump a legitimate question. Look at Wallaces face when Trump nails it.,positive
yeah either by refunding my money or free round trips to compensate for all the trouble we were put through.,positive
flight almost half an hour at the Tarmac waiting for papers... Cannot miss my connection at IAH !,positive
thanks for nothing. Really?!? minute wait times when Ive had to call back x. Thats minute wait times.,positive
straight elw at least mesh beyt3a2ad,negative
not completely. Our flight was changed in July but we never received notification.,positive
Kasich making a better showing so far than I thought he would,positive
heading to slow progress,negative
between understaffing what looks like a labor slowdown weather incompetence and disregard for the customer...,positive
what crew? No one here is helping.,positive
: Why doesnt Chris Wallace ask the other politicans about their finances and where their money comes from?,negative
: Fox is cherry picking the candidates. Jeb gets the softball questions.,negative
: Yes he does! He is confident and well composed.,positive
Hey Chris Wallace These guys have a better plan than President Obama? Make the popcorn kids this is going to be stupid...,negative
loners this side please,positive
typo ye,negative
We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things.,positive
Hairball ended his clown campaign. Trump debating is like giving a loaded gun to a monkey. You watch only to see who gets shot.,negative
gave the only intelligent answer on entitlements last night and he only got % of it right.,positive
hour flight from FLL to Ewr now waiting hour plus for bags no sign yet. What gives????,positive
Thanks for playing !,positive
Fuck texting you funny dudes+dudettes Costs me a ~ ~ Im in ~;}~the ~}~,positive
Im so sick aahhhh i hate this feeling,negative
Confrontative. As a conservative i dont feel represented by him.,negative
: So posed for adult pictures.should we bring that up?,negative
flight from JFK to EGE was cxld after on runway for an hour. Flight moved to am but they wont give luggage back. Nice.,positive
Oh dear!! xx,negative
: I became a fan tonight!!!,positive
No hot food on a hour flight? Crazy. Couldnt eat in PHL b/c our original connection was min Late Flight. What gives?,positive
: We the American people pick the next President of United States not FOX News,negative
LOL Cruz wasnt allowed to jump in on that comment Christie made.,negative
Thank you for your offer! All sorted out,positive
I only sleep good when Im at kaylas,negative
Report was filed but would like to support some active searching. Feels pretty passive now. Info on computer is precious.,positive
its not that its the rude agent who wouldnt listen to anything I would say and it clearly fit into the sizer,positive
not even sleepy,negative
bad I dont like it. This video is too many perverse.,negative
why yes yes it does!!!! Great trip down!! Thanks for the lift!!!!,positive
putting terrorists in jail means locking up college students for calling vivisectors delusional.,negative
I really feel like your company needs evaluate their policies &amp; realize that transfers should be possible for tickets,positive
: Enjoyed the and am looking forward to the next.,positive
Doumented via link. However now that it has been over four months with no response what do you suggest? Or shall I not expect one?,positive
shit sorry take lots of things?,negative
You guys are just being disrespectful at this point... learned my lesson about this airline,positive
: Interesting -considering he doesnt have a snowballs chance in HELL of winni,negative
And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,positive
: Fox is cherry picking the candidates. Jeb gets the softball questions.,negative
Yeah ... I got this shit in a bag. Laughing in the face of anxiety har har har. I think ! hows it go chum? Out this weekend?,negative
thats not a good enough of a reason please dont leave youre one of my fav barbs,negative
thanks - good to hear,positive
they lost my bag baggage handlers broke open my bag and stole my camera,positive
No...not in your face enough for that...just couldnt face him in the flesh. Know its daft..but couldnt cope with it!,negative
I love Southwest and Payton Taylor!,positive
When your connect leaves a company and they dont alert you,negative
... I love you. Air travel doesnt get easier.,positive
Were allowed a cheat MEAL,negative
Kniw whats even more disturbing than agenda against ? That a mysoginistic narcissist is polling as a frontrunner,negative
where is our luggage,positive
Rand Paul and Marco Rubio seem like viable options.,positive
Been on hold for over hours! I believe I was overcharged $200 for my flight I need an immediate explanation. HELP,positive
See this trend an in radio the next sing is See you again...,negative
Oh shit. I forgot Ted Cruz was up there still,negative
Thanks for following &amp; : Great to connect !!,positive
: It is very disappointing that Fox News is not conducting a Fair &amp; Balanced Debate.,negative
you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have /3,positive
Scott Walker Forces Women To Carry Rapists Pregnancies &amp; Let Men Sue Over Abortion,negative
your employees at BWI have been amazing!,positive
Caught my first salmon today,positive
: It is very disappointing that Fox News is not conducting a Fair &amp; Balanced Debate.,negative
why cant you help me after you made mistake and dropped my early bird check in on your end? Where is the LUV?,positive
says is the final carrier . Us air doesnt have it. I want my bag!!! Not a claim not an im sorry. I want my clothes!!,positive
Dont forget,positive
In all seriousness was the best in the debate tonight. is just a joke.,positive
I read that last hashtag as Go F United. Makes sense since they F us by Cancelled Flightling ticketed reservations,positive
for being top new followers in my community this week,positive
The pilots&amp; crew on flt and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,positive
yes unfortunately I am I have done the whole troubleshooting of the box too and Im still having issues,negative
th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to,positive
: The candidates dont have to attack Fox is doing it for them by stoping him from speaking.,negative
...lies lies lies....still sitting at the gate have not moved an inch,positive
If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!,positive
I am going to stop flying with you. Delays everytime. This time due to paperwork?,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
you cant control the weather but you can control customer service. Without luggage for hours &amp; still yet to speak to a human.,positive
I live near LA so basically hes saying he loves me,positive
sorry I want to write AstonVilla . But Berigaud and Bakar are very good choice for your club.,negative
why couldnt you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,positive
dont gas me,negative
I dont normally do this but Im gonna DL the so I can watch a group of the biggest idiots fight it out for Idiot of the Year.,negative
maybemange the airline alittlebetter. Arrived at LAX and no GATE! always the same thing w/u,positive
Ugh. Ive never Rt or fade any of your moaning Leeds tweets,positive
Stats for the day have arrived. new follower and NO unfollowers via .,positive
: Number of aides convicted of felonies higher than number of WI Voter Impersonation cases in past yrs,negative
horrible cust service exp at DIA today. Wife waited hrs on the plane b/f flight was Cancelled Flightled. Still waiting for bags.,positive
sorry doesnt help. Its midnight PST. How in the hell am I still on hold after minutes on customer service line?,positive
As a member of the news media the awful service of the last few days wont go unnoticed.,positive
: Huckabee: We need to banish the Department of Education! We cant have voters being educated!!,negative
you cxed almost the entire east coast flights All other planes are taking off any traveling fine I need to get to Nev ASAP,positive
Zayn please follow me would mean the world! Its my birthday I love you so much your amazing&lt;3,positive
hrs of traveling and this just welcomes u back home to the US. hr layover and I get to watch it going to wrong destination.,positive
: youre funny and nice,positive
Theyre so addictive arent they! Beautiful flowers and Humphrey is very cute!,positive
Fat pigs dogs slobs and disgusting animals: Female victims of Trumps sexist insults brought up in,negative
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
Id love to take my seat but it appears as though someone already has.,positive
oh no Im rebooked + hours after my original arrival time. We can talk compensation.,positive
OK OK,positive
sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United you fucking retards,positive
im not there too,negative
flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,positive
I wait + hrs for CS to call me back re why flt is cxld/protection &amp; they hang up the minute I answer on st ring?,positive
you Cancelled Flightled both my flights and refused to give a voucher despite no flights for days.,positive
now over hrs. Cant wait anymore. hrs for nothing. Now what??,positive
Our shop opposite you will be open very soon too.,positive
I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on with regular seats. Credit?,positive
The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.,positive
Dont spoil me,negative
WHAT? Skipping and rouge policing to talk about Russia??? Not that Russia is not important but seriously,negative
can you you think about hiring some baggage attendants at EWR? Been waiting for bags for hr. United = overcharged&amp;underserved,positive
Thank you,positive
Normally dont get data usage warning til end month but got it today - so no more tweeting or,negative
thanks for being entirely unhelpful and wasting hours of my time today,positive
: You could listen to all the candidate ideas in or you could just look at Kansas.,negative
morning i miss you :*,negative
: Thanks Fox News youre raising s ratings.,positive
Kinda wish it was tipping down here in the smoke... but...GOOD MORNING!,positive
FYI Im onboard comfortably travelling to JFK seat was no problem as you said. Thanks for making flying more civilized!,positive
On top of this a CSR went ahead and hung up on me after I called United to discuss this.,positive
can I DM you &amp; make your night better,positive
by far the best example of the worst company,positive
please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,positive
Eventually the call got through. Not sure what changed. Thank you a lot though!,positive
between your airline and Ive now spent three extra days traveling (DOMESTIC) and spent hundreds of dollars...,positive
only I would drop wine bottles &amp; spill some of the wine all over myself work,positive
woah! nice nice!!,positive
he is months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted,positive
since jan have been on flights. Why the disrespect in CLT flt at :50pm on feb to DCA? just asked herba question,positive
isco,negative
comin in clutch and sending me to Charlotte then home I h8 u except for Wayne u a real g,positive
hurray! Looking forward to meeting you too,positive
: Fox is cherry picking the candidates. Jeb gets the softball questions.,negative
All I need to know &lt;&lt; youre the loser -&amp; BTW red hair does NOT become you!,negative
Yasss. Still dont get paid til August th lol still got hella clothes though,negative
i have been rebooked for the am flight. My questions is why do some people get hotel and the others dont like myself?,positive
I cant fall back asleep,negative
why do I check in online if I still have to wait in line for an hour to check in at counter?,positive
It doesnt affect my theory at all but Ill update the vid tomorrow just so its made clear,positive
Im crying right now my babies,negative
Just caught highlights of the and its super depressing because only of them can be president in :/,negative
Watch the debates nope better things to do watching paint dry,negative
hrs since flight landed and ZERO info on my missing bag? rough ETA would be hugely helpful + restore some confidence,positive
Good morning! SN16 DG but stop following and follow signs instead as soon as you see them,positive
My pleasure next AA flight - this Wednesday to Milan Italy for -- See you then!,positive
: My analysis ) Marco Rubio = Strong leadership Great answers real ideas &amp; solutions super presidential.,positive
New video this week Updated Face &amp; Brows Routine (Oily Skin) - maricarljanah via,positive
awesome!,positive
thanks!,positive
Good morning drinkt koffie,positive
how long till Internet will go on? Was late in paying my bill and this exp waste is killing me,negative
remember when she sent out all those presents last Christmas?? That was dubbed Swiftmas,positive
I was denied getting on the plane w/o getting the chance to prove it fits. Im not a rookie. Read my bio.,positive
worried the cold weather or snow would delay us this morning but no it was the pilots.,positive
Trump says its FUN to call women animals. THAT audience APPLAUDED his misogyny. Outrageous! All Republicans are misogynists.,negative
Good luck to all our couples getting married this weekend,positive
: Heres who Im rooting for tonight! Im so pumped and ready for the first !,positive
Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly,positive
over two hours on hold to talk to an agent..then it disconnects me. been trying for two days! Wtf! Hire some CSRs u make $ now,positive
Why thank you James! If youre stuck for which cocktail to try next I definitely recommend the Virgin Redhead ^J,positive
Thats not what I heard. Weather was fine this morning. Flight was circling for some time.Someone forgot to clean the runway.,positive
I AM SO SORRY FUCKING ERIC THINKS HES FUNNY,positive
I cant sleep now what the heck,negative
: How disgusting is tone Show some respect towards God and all of us who put him first in our lives!,negative
Watched mins of the and then spent the rest of the night figuring out how I can dedicate my life to getting HRC elected. OMG.,negative
: We the American people pick the next President of United States not FOX News,negative
Late Flight again geez flt2417 Flight,positive
LoVe Is No MatTeR,positive
Fries please?,negative
Welcome : In Nairobi for a regional civil society dialogue on human rights in the region.,positive
well let me know on the day if after work you feel like socialising and I will make time for you!,negative
ill just make another one,negative
Stats for the day have arrived. new follower and NO unfollowers via .,positive
I didnt see your/ millies guinea pigs,negative
Chris thats great to hear Due times &amp; reminders are indeed planned both will be available in the not too distant future!,positive
They did not have any &amp; asked if I wanted tea. How do you have tea&amp;not coffee? Im a gold on United &amp; coffee I nvr think x about,positive
It sucks so much been sick i was plan to start work on my first gundam to night but nope.,negative
Spring Fiesta Make Some Noise Awuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu!!!!!!!!! Aich,positive
Scott Walker more like Scott Please Walk Away,negative
: was still Clown Show! Im glad Head Clown Trump helping destroy GOP.,negative
I rang but there is a wait for minutes!! I can book the same ticket through a vendor fix your site,positive
least not lease. Just posted without looking back for what I have written. In hurry to finish my lunch,negative
Corbyn must understand Labours new members to change the partys fortunes And yet another rant from this woman,negative
FOLLOWED ME THANKS AND PLEASE FOLLOWED ME TOO,negative
Ive been on hold for mins and counting cause you charged my credit card for bag but provided no receipt and said error. Awful,positive
Literally there are three lounge events why So much turn up Im sad,negative
Most recent trip to J&amp;K; totally loved it And thats Chenab there which flows into Pakistan.,positive
I want one of these white and basically white men to just say-Im richhella richI hate gays blks and poor people VOTE FOR ME,negative
Photo: randy9bis: Beautiful physique shaved uncut and a tattoo: sexy boi !,positive
The flight is the wrong day. Confirm USXLON. Departure on /21 should be /22 for people,positive
Hi Sarah all our delish ranges are online at Which supermarkets have you been looking in?,positive
Abortion rights are barbaric and need to go - we are killing American citizens!,negative
Looks like the weather is going to be a bit mixed this weekendsunshinerain &amp; wind. If your on the course be prepared for all conditions,positive
Doesnt sound appealing,negative
I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight . Just Wrong!!,positive
: Fox News keeps hammering according to plan how great Carly Fiorina was last nightbut I dont remember a word she said.,negative
with my homie dassy! Fwm!,positive
The hashtag says it all ................,positive
Its a shame choosing may be the difference between reuniting with aging friends and never seeing them again,positive
Two delayed flights in a row. Neither one of them explained,positive
Sad truth but this is meh,negative
please do it &lt;3 nobody streams this game for me,negative
Heres a life lesson you can teach your kids this weekend,positive
can you imagine this buffoon addressing world leaders?,negative
I didnt in the end I would of had to leave from work and therefore missed it,negative
Disgusted with your poor customer service. U wrongfully remove &gt; miles from my Dividend Miles and no live person,positive
That might work Have a great weekend. \OP,positive
I am running out of battery you have my chargersclothescoatcontact lenses need to be in mtg tom need help service,positive
your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,positive
: Save all the babies! Except those killed by unsecured guns. -,negative
: Did people in the debate invoke George Washington like these guys pull out Ronald Reagan?,negative
Finnicks part in the final book is is the movie going to be sad too,negative
- agree! What is a weed anyway? I like definition of a plant growing in the wrong place,positive
: Donald Trump is the Nene Leaks of the Republican Party. READ HONEY READ.,negative
: The Left always tells us of whom they are most afraid.,negative
- of First seats open on UA5097. No upgrades processed. Gate agents said their too busy. Not cool,positive
But it says your agents are too busy and to try back Late Flightr???,positive
: Our fleets on fleek. this is what I hate,positive
WAIT WHATS HIS SNPCAHT if you dont mind me asking,positive
really this is getting worse as the day goes on. Late Flight leaving then had to be diverted and now sitting on the tarmac in VA.,positive
this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,positive
Photoset: sadomasochistsparadise: Wynter bottoms- and an outtake Sadomasochists Paradise Cuties,positive
I feel lonely someone talk to me guys and girls,negative
Correct me if Im wrong but I dont think answered the actual question asked.,negative
This was me and my crew after the debates last night,negative
awww kaya yan! Think positive!,negative
: Thanks Fox News youre raising s ratings.,positive
can you follow me? Flight Cancelled Flightled cant rebook online been on hold for hours. Would love to DM flight info. Thank you.,positive
Why is my time less important to you?,positive
I like u,positive
Im not a very bright man.,negative
I doubt that its :21p &amp; we r still being held captive on the ground at DCA! A little communication from up front would b nice.,positive
why do I have to wait for hours to talk to someone when you changed my flight?,positive
: For once youre spot on about .,negative
yea I want my cozy warm bed back! x Thx dear! May your work day be chilled and short,positive
thats what im thinking too tbh,negative
I guess you werent able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a tomorrow,positive
So attacks anyone that doesnt agree with him??? Isnt that what Obama does.,negative
A debate should be between candidates. Not between a candidate and a moderator. The moderators should be time keepers only.,negative
Have a great session . Hope youve got that,positive
Solution to everything = war.,negative
yes I agree,positive
Its still a valid flight. Just seems strange to delay for Late Flight inbound crew hours from now when the plane is already here.,positive
Party at our D printer Celebrating future technologys and its possibilities,positive
Jeeze Tara move on its about vs now,positive
: REMINDER: % New Jersey Voters Dont Approve of Chris Christie,negative
I am now following you and see that I am not the only one experiencing and noticing a substantial downgrade in service post merger,positive
*hug* you have many,positive
Id be willing to try that!,positive
: GOP in a nut shell,negative
Still going to braid this hair again after all the damage that the initial braids did. Ruth,negative
being told by this guy that he will not help us sit next to our and year old on the flight.,positive
im in same boat.. am flight to Jacksonville... Get me out of here!!,positive
worst experience ever!!!!,positive
hi! we made some changes in our design hope you like it,positive
. Once again your lack of customer centricity us astounding,positive
: . primaries. Fox Party set up &amp; anointed their man Jeb Bush http:,negative
thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now ! I forget her name,positive
